"id","username","prob_time","correct","params","category","code","quiz_time"
"11716","CyrusC3","2024-11-05 11:01:01.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11717","CyrusC3","2024-11-05 11:02:02.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11718","CyrusC3","2024-11-05 11:02:22.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11719","CyrusC3","2024-11-05 11:02:29.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11720","CyrusC3","2024-11-05 11:02:33.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11721","CyrusC3","2024-11-05 11:02:50.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11722","CyrusC3","2024-11-05 11:03:03.000000","Y",,"COM","com_w_gr4","2024-11-05 11:02:58.000000"
"11723","CyrusC3","2024-11-05 11:03:11.000000","N",,"COM","com_f_gr4","2024-11-05 11:02:58.000000"
"11724","CyrusC3","2024-11-05 11:03:29.000000","Y",,"COM","com d_gr4","2024-11-05 11:02:58.000000"
"11725","CyrusC3","2024-11-05 11:03:35.000000","Y",,"COM","com_fd_gr4","2024-11-05 11:02:58.000000"
"11726","CyrusC3","2024-11-05 11:03:55.000000","N",,"COM","com_conv_fd","2024-11-05 11:02:58.000000"
"11727","IyanaI","2024-11-05 11:06:37.000000","N",,"AS","as_pv_3D","2024-11-05 11:06:08.000000"
"11728","CyrusC3","2024-11-05 11:06:48.000000","Y",,"COM","com_w_gr4","2024-11-05 11:06:22.000000"
"11729","CyrusC3","2024-11-05 11:06:56.000000","Y",,"COM","com_f_gr4","2024-11-05 11:06:22.000000"
"11730","CyrusC3","2024-11-05 11:07:01.000000","Y",,"COM","com d_gr4","2024-11-05 11:06:22.000000"
"11731","OamirO","2024-11-05 11:07:23.000000","Y",,"COM","com_gr1","2024-11-05 11:07:18.000000"
"11732","OamirO","2024-11-05 11:07:27.000000","Y",,"COM","com_gr1","2024-11-05 11:07:18.000000"
"11733","OamirO","2024-11-05 11:07:29.000000","N",,"COM","com_gr1","2024-11-05 11:07:18.000000"
"11734","OamirO","2024-11-05 11:07:33.000000","N",,"COM","com_gr1","2024-11-05 11:07:18.000000"
"11735","CyrusC3","2024-11-05 11:07:35.000000","N",,"COM","com_fd_gr4","2024-11-05 11:06:22.000000"
"11736","OamirO","2024-11-05 11:07:36.000000","N",,"COM","com_gr1","2024-11-05 11:07:18.000000"
"11737","CyrusC3","2024-11-05 11:07:46.000000","Y",,"COM","com_conv_fd","2024-11-05 11:06:22.000000"
"11738","OamirO","2024-11-05 11:08:21.000000","N",,"AS","as_pv_2D","2024-11-05 11:08:06.000000"
"11739","OamirO","2024-11-05 11:08:40.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:08:06.000000"
"11740","OamirO","2024-11-05 11:09:15.000000","Y",,"AS","as_add_2D","2024-11-05 11:08:06.000000"
"11741","OamirO","2024-11-05 11:09:56.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:08:06.000000"
"11742","IyanaI","2024-11-05 11:10:35.000000","Y",,"COM","com_gr2","0000-00-00 00:00:00.000000"
"11743","IyanaI","2024-11-05 11:11:07.000000","Y",,"COM","com_gr2","0000-00-00 00:00:00.000000"
"11744","IyanaI","2024-11-05 11:11:21.000000","Y",,"COM","com_gr2","0000-00-00 00:00:00.000000"
"11745","CyrusC3","2024-11-05 11:11:23.000000","Y",,"COM","com_w_gr4","2024-11-05 11:11:19.000000"
"11746","OamirO","2024-11-05 11:11:32.000000","N",,"AS","as_sub_2D","2024-11-05 11:08:06.000000"
"11747","CyrusC3","2024-11-05 11:11:33.000000","Y",,"COM","com_f_gr4","2024-11-05 11:11:19.000000"
"11748","CyrusC3","2024-11-05 11:11:38.000000","Y",,"COM","com d_gr4","2024-11-05 11:11:19.000000"
"11749","CyrusC3","2024-11-05 11:11:48.000000","N",,"COM","com_fd_gr4","2024-11-05 11:11:19.000000"
"11750","OamirO","2024-11-05 11:11:58.000000","Y",,"AS","as_pv_2D","2024-11-05 11:11:53.000000"
"11751","OamirO","2024-11-05 11:12:04.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:11:53.000000"
"11752","IyanaI","2024-11-05 11:12:27.000000","N",,"COM","com_gr2","0000-00-00 00:00:00.000000"
"11753","OamirO","2024-11-05 11:12:33.000000","Y",,"AS","as_add_2D","2024-11-05 11:11:53.000000"
"11754","OamirO","2024-11-05 11:12:52.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:11:53.000000"
"11755","OamirO","2024-11-05 11:13:16.000000","Y",,"AS","as_sub_2D","2024-11-05 11:11:53.000000"
"11756","CyrusC3","2024-11-05 11:13:17.000000","N",,"COM","com_conv_fd","2024-11-05 11:11:19.000000"
"11757","CyrusC3","2024-11-05 11:13:32.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11758","CyrusC3","2024-11-05 11:13:40.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11759","CyrusC3","2024-11-05 11:13:40.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11760","CyrusC3","2024-11-05 11:13:44.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11761","CyrusC3","2024-11-05 11:13:50.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11762","CyrusC3","2024-11-05 11:13:54.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11763","CyrusC3","2024-11-05 11:14:08.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11764","CyrusC3","2024-11-05 11:14:34.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11765","IyanaI","2024-11-05 11:14:34.000000","Y",,"COM","com_gr2","0000-00-00 00:00:00.000000"
"11766","CyrusC3","2024-11-05 11:15:03.000000","Y",,"COM","com_gr1","2024-11-05 11:15:00.000000"
"11767","CyrusC3","2024-11-05 11:15:15.000000","Y",,"COM","com_gr1","2024-11-05 11:15:00.000000"
"11768","CyrusC3","2024-11-05 11:15:19.000000","Y",,"COM","com_gr1","2024-11-05 11:15:00.000000"
"11769","OamirO","2024-11-05 11:15:19.000000","Y",,"AS","as_pv_2D","2024-11-05 11:15:10.000000"
"11770","CyrusC3","2024-11-05 11:15:22.000000","Y",,"COM","com_gr1","2024-11-05 11:15:00.000000"
"11771","CyrusC3","2024-11-05 11:15:25.000000","Y",,"COM","com_gr1","2024-11-05 11:15:00.000000"
"11772","CyrusC3","2024-11-05 11:15:43.000000","Y",,"AS","as_pv_2D","2024-11-05 11:15:39.000000"
"11773","CyrusC3","2024-11-05 11:15:50.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:15:39.000000"
"11774","IyanaI","2024-11-05 11:15:52.000000","N",,"COM","com_gr2","0000-00-00 00:00:00.000000"
"11775","CyrusC3","2024-11-05 11:15:55.000000","Y",,"AS","as_add_2D","2024-11-05 11:15:39.000000"
"11776","CyrusC3","2024-11-05 11:16:01.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:15:39.000000"
"11777","CyrusC3","2024-11-05 11:16:07.000000","Y",,"AS","as_sub_2D","2024-11-05 11:15:39.000000"
"11778","OamirO","2024-11-05 11:16:26.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:15:10.000000"
"11779","CyrusC3","2024-11-05 11:16:38.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11780","CyrusC3","2024-11-05 11:16:47.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11781","CyrusC3","2024-11-05 11:16:50.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11782","CyrusC3","2024-11-05 11:16:55.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11783","CyrusC3","2024-11-05 11:17:02.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11784","CyrusC3","2024-11-05 11:17:11.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11785","OamirO","2024-11-05 11:17:36.000000","Y",,"AS","as_add_2D","2024-11-05 11:15:10.000000"
"11786","OamirO","2024-11-05 11:17:41.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:15:10.000000"
"11787","CyrusC3","2024-11-05 11:17:42.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11788","IyanaI","2024-11-05 11:17:50.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"11789","OamirO","2024-11-05 11:17:58.000000","N",,"AS","as_sub_2D","2024-11-05 11:15:10.000000"
"11790","IyanaI","2024-11-05 11:18:03.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"11791","IyanaI","2024-11-05 11:18:14.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"11792","OamirO","2024-11-05 11:19:03.000000","N",,"AS","as_sub_2D","0000-00-00 00:00:00.000000"
"11793","OamirO","2024-11-05 11:19:12.000000","Y",,"AS","as_sub_2D","0000-00-00 00:00:00.000000"
"11794","OamirO","2024-11-05 11:19:19.000000","N",,"AS","as_sub_2D","0000-00-00 00:00:00.000000"
"11795","OamirO","2024-11-05 11:19:20.000000","N",,"AS","as_sub_2D","0000-00-00 00:00:00.000000"
"11796","OamirO","2024-11-05 11:19:28.000000","N",,"AS","as_sub_2D","0000-00-00 00:00:00.000000"
"11797","IyanaI","2024-11-05 11:19:55.000000","N",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"11798","OamirO","2024-11-05 11:20:01.000000","N",,"AS","as_sub_2D","0000-00-00 00:00:00.000000"
"11799","IyanaI","2024-11-05 11:20:16.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"11800","IyanaI","2024-11-05 11:20:32.000000","N",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"11801","IyanaI","2024-11-05 11:20:55.000000","Y",,"MD","md_mult_234510","0000-00-00 00:00:00.000000"
"11802","IyanaI","2024-11-05 11:21:09.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11803","CyrusC3","2024-11-05 11:21:09.000000","N",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11804","IyanaI","2024-11-05 11:21:22.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11805","IyanaI","2024-11-05 11:21:33.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11806","IyanaI","2024-11-05 11:21:47.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11807","IyanaI","2024-11-05 11:22:04.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11808","OamirO","2024-11-05 11:22:30.000000","Y",,"AS","as_pv_2D","2024-11-05 11:21:56.000000"
"11809","IyanaI","2024-11-05 11:22:32.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11810","OamirO","2024-11-05 11:22:37.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:21:56.000000"
"11811","IyanaI","2024-11-05 11:22:43.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11812","CyrusC3","2024-11-05 11:23:29.000000","N",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11813","IyanaI","2024-11-05 11:23:42.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11814","OamirO","2024-11-05 11:23:46.000000","Y",,"AS","as_add_2D","2024-11-05 11:21:56.000000"
"11815","IyanaI","2024-11-05 11:24:15.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11816","OamirO","2024-11-05 11:24:17.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:21:56.000000"
"11817","OamirO","2024-11-05 11:24:32.000000","Y",,"AS","as_sub_2D","2024-11-05 11:21:56.000000"
"11818","IyanaI","2024-11-05 11:24:33.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11819","IyanaI","2024-11-05 11:24:42.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11820","IyanaI","2024-11-05 11:24:53.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11821","OamirO","2024-11-05 11:24:54.000000","Y",,"COM","com_gr1","2024-11-05 11:24:49.000000"
"11822","OamirO","2024-11-05 11:24:58.000000","N",,"COM","com_gr1","2024-11-05 11:24:49.000000"
"11823","OamirO","2024-11-05 11:25:00.000000","N",,"COM","com_gr1","2024-11-05 11:24:49.000000"
"11824","OamirO","2024-11-05 11:25:02.000000","Y",,"COM","com_gr1","2024-11-05 11:24:49.000000"
"11825","IyanaI","2024-11-05 11:25:03.000000","Y",,"AS","as_pv_3D","0000-00-00 00:00:00.000000"
"11826","OamirO","2024-11-05 11:25:06.000000","Y",,"COM","com_gr1","2024-11-05 11:24:49.000000"
"11827","OamirO","2024-11-05 11:25:19.000000","Y",,"AS","as_pv_2D","2024-11-05 11:25:14.000000"
"11828","IyanaI","2024-11-05 11:25:22.000000","Y",,"AS","as_pv_3D","2024-11-05 11:25:11.000000"
"11829","OamirO","2024-11-05 11:25:31.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:25:14.000000"
"11830","CyrusC3","2024-11-05 11:26:04.000000","Y",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11831","OamirO","2024-11-05 11:26:08.000000","Y",,"AS","as_add_2D","2024-11-05 11:25:14.000000"
"11832","OamirO","2024-11-05 11:26:26.000000","N",,"AS","as_sub_2Dminus10s","2024-11-05 11:25:14.000000"
"11833","CyrusC3","2024-11-05 11:27:10.000000","N",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11834","CyrusC3","2024-11-05 11:28:25.000000","N",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11835","OamirO","2024-11-05 11:28:27.000000","Y",,"AS","as_sub_2D","2024-11-05 11:25:14.000000"
"11836","CyrusC3","2024-11-05 11:29:18.000000","N",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11837","OamirO","2024-11-05 11:30:04.000000","Y",,"AS","as_pv_2D","2024-11-05 11:29:57.000000"
"11838","OamirO","2024-11-05 11:30:14.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:29:57.000000"
"11839","OamirO","2024-11-05 11:30:28.000000","Y",,"AS","as_add_2D","2024-11-05 11:29:57.000000"
"11840","OamirO","2024-11-05 11:30:38.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:29:57.000000"
"11841","CyrusC3","2024-11-05 11:30:49.000000","Y",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11842","OamirO","2024-11-05 11:31:20.000000","Y",,"AS","as_sub_2D","2024-11-05 11:29:57.000000"
"11843","OamirO","2024-11-05 11:32:10.000000","Y",,"AS","as_pv_2D","2024-11-05 11:32:02.000000"
"11844","OamirO","2024-11-05 11:32:19.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:32:02.000000"
"11845","OamirO","2024-11-05 11:32:26.000000","Y",,"AS","as_add_2D","2024-11-05 11:32:02.000000"
"11846","OamirO","2024-11-05 11:32:35.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:32:02.000000"
"11847","OamirO","2024-11-05 11:32:46.000000","N",,"AS","as_sub_2D","2024-11-05 11:32:02.000000"
"11848","CyrusC3","2024-11-05 11:32:57.000000","N",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11849","OamirO","2024-11-05 11:33:03.000000","Y",,"AS","as_pv_2D","2024-11-05 11:32:58.000000"
"11850","OamirO","2024-11-05 11:33:09.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:32:58.000000"
"11851","OamirO","2024-11-05 11:33:28.000000","Y",,"AS","as_add_2D","2024-11-05 11:32:58.000000"
"11852","IyanaI","2024-11-05 11:33:38.000000","Y",,"AS","as_add_3Dplus10s","2024-11-05 11:25:11.000000"
"11853","OamirO","2024-11-05 11:33:43.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:32:58.000000"
"11854","OamirO","2024-11-05 11:33:56.000000","N",,"AS","as_sub_2D","2024-11-05 11:32:58.000000"
"11855","CyrusC3","2024-11-05 11:34:12.000000","N",,"LG","lg_tg","0000-00-00 00:00:00.000000"
"11856","OamirO","2024-11-05 11:34:20.000000","Y",,"AS","as_pv_2D","2024-11-05 11:34:13.000000"
"11857","CyrusC3","2024-11-05 11:34:23.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11858","OamirO","2024-11-05 11:34:28.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:34:13.000000"
"11859","CyrusC3","2024-11-05 11:34:28.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11860","CyrusC3","2024-11-05 11:34:29.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11861","CyrusC3","2024-11-05 11:34:32.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11862","OamirO","2024-11-05 11:34:33.000000","Y",,"AS","as_add_2D","2024-11-05 11:34:13.000000"
"11863","CyrusC3","2024-11-05 11:34:36.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11864","CyrusC3","2024-11-05 11:34:41.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11865","CyrusC3","2024-11-05 11:34:45.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11866","CyrusC3","2024-11-05 11:34:49.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11867","CyrusC3","2024-11-05 11:34:59.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11868","CyrusC3","2024-11-05 11:35:03.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11869","CyrusC3","2024-11-05 11:35:07.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11870","CyrusC3","2024-11-05 11:35:12.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11871","CyrusC3","2024-11-05 11:35:16.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11872","OamirO","2024-11-05 11:35:19.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:34:13.000000"
"11873","CyrusC3","2024-11-05 11:35:22.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11874","CyrusC3","2024-11-05 11:35:29.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11875","CyrusC3","2024-11-05 11:35:40.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11876","CyrusC3","2024-11-05 11:35:44.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11877","OamirO","2024-11-05 11:35:47.000000","N",,"AS","as_sub_2D","2024-11-05 11:34:13.000000"
"11878","CyrusC3","2024-11-05 11:35:48.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11879","CyrusC3","2024-11-05 11:35:51.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11880","CyrusC3","2024-11-05 11:35:57.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11881","CyrusC3","2024-11-05 11:36:00.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11882","OamirO","2024-11-05 11:36:03.000000","Y",,"AS","as_pv_2D","2024-11-05 11:35:57.000000"
"11883","CyrusC3","2024-11-05 11:36:05.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11884","CyrusC3","2024-11-05 11:36:09.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11885","OamirO","2024-11-05 11:36:11.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:35:57.000000"
"11886","CyrusC3","2024-11-05 11:36:13.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11887","CyrusC3","2024-11-05 11:36:19.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11888","OamirO","2024-11-05 11:36:23.000000","Y",,"AS","as_add_2D","2024-11-05 11:35:57.000000"
"11889","CyrusC3","2024-11-05 11:36:23.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11890","CyrusC3","2024-11-05 11:36:27.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11891","CyrusC3","2024-11-05 11:36:30.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11892","OamirO","2024-11-05 11:36:38.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:35:57.000000"
"11893","OamirO","2024-11-05 11:36:51.000000","Y",,"AS","as_sub_2D","2024-11-05 11:35:57.000000"
"11894","CyrusC3","2024-11-05 11:36:53.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11895","CyrusC3","2024-11-05 11:37:03.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11896","CyrusC3","2024-11-05 11:37:07.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11897","OamirO","2024-11-05 11:37:09.000000","Y",,"AS","as_pv_2D","2024-11-05 11:36:59.000000"
"11898","CyrusC3","2024-11-05 11:37:10.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11899","CyrusC3","2024-11-05 11:37:14.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11900","CyrusC3","2024-11-05 11:37:19.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11901","CyrusC3","2024-11-05 11:37:22.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11902","CyrusC3","2024-11-05 11:37:27.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11903","CyrusC3","2024-11-05 11:37:31.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11904","OamirO","2024-11-05 11:37:34.000000","Y",,"AS","as_add_2Dpus10s","2024-11-05 11:36:59.000000"
"11905","CyrusC3","2024-11-05 11:37:42.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11906","CyrusC3","2024-11-05 11:37:47.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11907","OamirO","2024-11-05 11:37:59.000000","Y",,"AS","as_add_2D","2024-11-05 11:36:59.000000"
"11908","CyrusC3","2024-11-05 11:38:05.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11909","OamirO","2024-11-05 11:38:14.000000","Y",,"AS","as_sub_2Dminus10s","2024-11-05 11:36:59.000000"
"11910","CyrusC3","2024-11-05 11:38:21.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11911","OamirO","2024-11-05 11:38:33.000000","Y",,"AS","as_sub_2D","2024-11-05 11:36:59.000000"
"11912","CyrusC3","2024-11-05 11:38:55.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11913","CyrusC3","2024-11-05 11:39:02.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11914","CyrusC3","2024-11-05 11:39:06.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11915","CyrusC3","2024-11-05 11:39:18.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11916","CyrusC3","2024-11-05 11:39:30.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11917","CyrusC3","2024-11-05 11:39:39.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11918","CyrusC3","2024-11-05 11:39:46.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11919","CyrusC3","2024-11-05 11:40:11.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11920","CyrusC3","2024-11-05 11:40:29.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11921","CyrusC3","2024-11-05 11:40:33.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11922","CyrusC3","2024-11-05 11:40:52.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11923","CyrusC3","2024-11-05 11:40:59.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11924","CyrusC3","2024-11-05 11:41:10.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11925","CyrusC3","2024-11-05 11:41:27.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11926","CyrusC3","2024-11-05 11:41:45.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11927","CyrusC3","2024-11-05 11:41:50.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11928","CyrusC3","2024-11-05 11:42:00.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11929","CyrusC3","2024-11-05 11:42:09.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11930","CyrusC3","2024-11-05 11:42:15.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11931","CyrusC3","2024-11-05 11:42:23.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11932","CyrusC3","2024-11-05 11:42:26.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11933","CyrusC3","2024-11-05 11:42:52.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11934","CyrusC3","2024-11-05 11:42:56.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11935","CyrusC3","2024-11-05 11:42:59.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11936","CyrusC3","2024-11-05 11:43:05.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11937","CyrusC3","2024-11-05 11:43:12.000000","Y",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11938","CyrusC3","2024-11-05 11:43:26.000000","N",,"COM","com_w_gr4","0000-00-00 00:00:00.000000"
"11939","CyrusC3","2024-11-05 11:51:52.000000","Y",,"LG","lg_patt","0000-00-00 00:00:00.000000"
"11940","CyrusC3","2024-11-05 11:52:37.000000","N",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"11941","CyrusC3","2024-11-05 11:52:55.000000","N",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"11942","CyrusC3","2024-11-05 11:52:56.000000","N",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"11943","CyrusC3","2024-11-05 11:52:56.000000","N",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"11944","CyrusC3","2024-11-05 11:52:56.000000","N",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"11945","CyrusC3","2024-11-05 11:53:03.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"11946","CyrusC3","2024-11-05 11:55:56.000000","Y",,"LG","lg_bar","0000-00-00 00:00:00.000000"
"11947","CyrusC3","2024-11-05 12:01:36.000000","Y",,"AS","as_pv_3D","2024-11-05 12:01:28.000000"
"11948","CyrusC3","2024-11-05 12:01:45.000000","Y",,"AS","as_add_3Dplus10s","2024-11-05 12:01:28.000000"
"11949","CyrusC3","2024-11-05 12:02:03.000000","N",,"AS","as_add_3D","2024-11-05 12:01:28.000000"
"11950","CyrusC3","2024-11-05 12:04:44.000000","Y",,"LE","le_as6","0000-00-00 00:00:00.000000"
"11951","CyrusC3","2024-11-05 12:04:51.000000","Y",,"LE","le_as6","0000-00-00 00:00:00.000000"
