username,quiz_name,category,grade,timestamp,date,time,num_total,num_correct,percent_correct,mastery,mastery_timestamp,mastery_date,mastery_time
CharlotteC14,MD2,MD,2,2024-08-28 12:38:33,2024-08-28,12:38:33,2,2,1.0,1,2024-08-28 12:32:03,2024-08-28,12:32:03
CharlotteC14,MD2,MD,2,2024-08-28 12:38:47,2024-08-28,12:38:47,2,2,1.0,1,2024-08-28 12:32:03,2024-08-28,12:32:03
CharlotteC14,MD2,MD,2,2024-08-28 12:39:30,2024-08-28,12:39:30,2,2,1.0,1,2024-08-28 12:32:03,2024-08-28,12:32:03
OarielO,AS2,AS,2,2024-08-28 12:35:14,2024-08-28,12:35:14,5,5,1.0,0,2024-08-28 12:45:50,2024-08-28,12:45:50
CyrusC3,AS3,AS,3,2024-08-28 12:37:09,2024-08-28,12:37:09,6,6,1.0,0,2024-10-03 10:01:01,2024-10-03,10:01:01
AyaA2,LG3,LG,3,2024-08-28 12:37:30,2024-08-28,12:37:30,5,4,0.8,1,2024-08-28 12:30:13,2024-08-28,12:30:13
OarielO,AS2,AS,2,2024-08-28 12:40:42,2024-08-28,12:40:42,5,5,1.0,0,2024-08-28 12:45:50,2024-08-28,12:45:50
CyrusC3,AS2,AS,2,2024-08-28 12:42:01,2024-08-28,12:42:01,5,5,1.0,0,2024-08-28 12:50:34,2024-08-28,12:50:34
CharlotteC14,AS2,AS,2,2024-08-28 12:40:39,2024-08-28,12:40:39,5,5,1.0,0,2024-12-10 14:39:02,2024-12-10,14:39:02
OarielO,AS2,AS,2,2024-08-28 12:45:50,2024-08-28,12:45:50,5,5,1.0,1,2024-08-28 12:45:50,2024-08-28,12:45:50
CharlotteC14,AS2,AS,2,2024-08-28 12:43:55,2024-08-28,12:43:55,5,5,1.0,0,2024-12-10 14:39:02,2024-12-10,14:39:02
CyrusC3,AS2,AS,2,2024-08-28 12:47:23,2024-08-28,12:47:23,5,4,0.8,0,2024-08-28 12:50:34,2024-08-28,12:50:34
FoxF2,COM3,CO,3,2024-08-28 12:50:30,2024-08-28,12:50:30,4,3,0.75,1,2024-08-20 12:35:11,2024-08-20,12:35:11
OarielO,AS2,AS,2,2024-08-28 12:47:56,2024-08-28,12:47:56,5,4,0.8,1,2024-08-28 12:45:50,2024-08-28,12:45:50
CyrusC3,AS2,AS,2,2024-08-28 12:50:34,2024-08-28,12:50:34,5,5,1.0,1,2024-08-28 12:50:34,2024-08-28,12:50:34
FoxF2,MD3,,3,2024-08-28 12:51:16,2024-08-28,12:51:16,4,4,1.0,0,,,
CyrusC3,AS2,AS,2,2024-08-28 12:53:50,2024-08-28,12:53:50,5,5,1.0,1,2024-08-28 12:50:34,2024-08-28,12:50:34
FoxF2,LG3,LG,3,2024-08-28 12:57:03,2024-08-28,12:57:03,5,2,0.4,0,2024-12-18 10:15:03,2024-12-18,10:15:03
CyrusC3,COM2,CO,2,2024-08-28 12:58:16,2024-08-28,12:58:16,5,5,1.0,1,2024-07-31 11:38:43,2024-07-31,11:38:43
FoxF2,LG3,LG,3,2024-08-28 12:58:29,2024-08-28,12:58:29,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,LG3,LG,3,2024-08-28 12:59:30,2024-08-28,12:59:30,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
CyrusC3,AS2,AS,2,2024-08-28 12:59:04,2024-08-28,12:59:04,5,3,0.6,1,2024-08-28 12:50:34,2024-08-28,12:50:34
FoxF2,COM3,CO,3,2024-08-28 13:01:16,2024-08-28,13:01:16,4,3,0.75,1,2024-08-20 12:35:11,2024-08-20,12:35:11
FoxF2,COM3,CO,3,2024-08-28 13:01:47,2024-08-28,13:01:47,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
FoxF2,LG3,LG,3,2024-08-28 13:02:20,2024-08-28,13:02:20,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,COM3,CO,3,2024-08-28 13:04:14,2024-08-28,13:04:14,4,3,0.75,1,2024-08-20 12:35:11,2024-08-20,12:35:11
CyrusC3,AS2,AS,2,2024-08-28 13:02:46,2024-08-28,13:02:46,5,5,1.0,1,2024-08-28 12:50:34,2024-08-28,12:50:34
FoxF2,LG3,LG,3,2024-08-28 13:04:52,2024-08-28,13:04:52,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,LG3,LG,3,2024-08-28 13:06:18,2024-08-28,13:06:18,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,FR3,FR,3,2024-08-28 13:08:53,2024-08-28,13:08:53,4,4,1.0,0,2024-08-29 12:12:48,2024-08-29,12:12:48
FoxF2,FR3,FR,3,2024-08-28 13:09:43,2024-08-28,13:09:43,4,4,1.0,0,2024-08-29 12:12:48,2024-08-29,12:12:48
FoxF2,LG3,LG,3,2024-08-28 13:11:06,2024-08-28,13:11:06,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,LG3,LG,3,2024-08-28 13:16:03,2024-08-28,13:16:03,5,5,1.0,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,LG3,LG,3,2024-08-28 13:26:03,2024-08-28,13:26:03,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,COM3,CO,3,2024-08-28 13:27:37,2024-08-28,13:27:37,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
FoxF2,COM3,CO,3,2024-08-28 13:28:23,2024-08-28,13:28:23,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
FoxF2,COM3,CO,3,2024-08-28 13:30:23,2024-08-28,13:30:23,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
FoxF2,LG3,LG,3,2024-08-29 12:04:07,2024-08-29,12:04:07,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
FoxF2,LG3,LG,3,2024-08-29 12:05:14,2024-08-29,12:05:14,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
AyaA2,LG3,LG,3,2024-08-29 12:05:02,2024-08-29,12:05:02,5,4,0.8,1,2024-08-28 12:30:13,2024-08-28,12:30:13
OamirO,AS1,AS,1,2024-08-29 12:06:49,2024-08-29,12:06:49,5,4,0.8,0,2024-08-29 12:13:10,2024-08-29,12:13:10
FoxF2,FR3,FR,3,2024-08-29 12:10:52,2024-08-29,12:10:52,4,4,1.0,0,2024-08-29 12:12:48,2024-08-29,12:12:48
OamirO,COM1,CO,1,2024-08-29 12:11:07,2024-08-29,12:11:07,5,5,1.0,0,2024-12-18 09:58:01,2024-12-18,09:58:01
AyaA2,FR3,FR,3,2024-08-29 12:09:08,2024-08-29,12:09:08,4,4,1.0,0,2024-08-29 12:18:58,2024-08-29,12:18:58
FoxF2,FR3,FR,3,2024-08-29 12:12:04,2024-08-29,12:12:04,4,4,1.0,0,2024-08-29 12:12:48,2024-08-29,12:12:48
OamirO,COM1,CO,1,2024-08-29 12:12:34,2024-08-29,12:12:34,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
FoxF2,FR3,FR,3,2024-08-29 12:12:48,2024-08-29,12:12:48,4,4,1.0,1,2024-08-29 12:12:48,2024-08-29,12:12:48
AyaA2,FR3,FR,3,2024-08-29 12:12:16,2024-08-29,12:12:16,4,3,0.75,0,2024-08-29 12:18:58,2024-08-29,12:18:58
FoxF2,COM3,CO,3,2024-08-29 12:13:28,2024-08-29,12:13:28,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
OamirO,AS1,AS,1,2024-08-29 12:13:10,2024-08-29,12:13:10,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
FoxF2,FR3,FR,3,2024-08-29 12:13:50,2024-08-29,12:13:50,4,3,0.75,1,2024-08-29 12:12:48,2024-08-29,12:12:48
OamirO,COM1,CO,1,2024-08-29 12:15:11,2024-08-29,12:15:11,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
AyaA2,FR3,FR,3,2024-08-29 12:14:13,2024-08-29,12:14:13,4,4,1.0,0,2024-08-29 12:18:58,2024-08-29,12:18:58
FoxF2,COM3,CO,3,2024-08-29 12:15:31,2024-08-29,12:15:31,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
FoxF2,COM3,CO,3,2024-08-29 12:15:54,2024-08-29,12:15:54,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
OamirO,AS1,AS,1,2024-08-29 12:15:44,2024-08-29,12:15:44,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
FoxF2,FR3,FR,3,2024-08-29 12:16:17,2024-08-29,12:16:17,4,4,1.0,1,2024-08-29 12:12:48,2024-08-29,12:12:48
FoxF2,FR3,FR,3,2024-08-29 12:16:45,2024-08-29,12:16:45,4,4,1.0,1,2024-08-29 12:12:48,2024-08-29,12:12:48
AyaA2,FR3,FR,3,2024-08-29 12:16:12,2024-08-29,12:16:12,4,4,1.0,0,2024-08-29 12:18:58,2024-08-29,12:18:58
OamirO,AS1,AS,1,2024-08-29 12:17:36,2024-08-29,12:17:36,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
FoxF2,COM3,CO,3,2024-08-29 12:18:57,2024-08-29,12:18:57,4,4,1.0,1,2024-08-20 12:35:11,2024-08-20,12:35:11
OamirO,COM1,CO,1,2024-08-29 12:19:17,2024-08-29,12:19:17,5,4,0.8,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,AS1,AS,1,2024-08-29 12:19:51,2024-08-29,12:19:51,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
AyaA2,FR3,FR,3,2024-08-29 12:18:58,2024-08-29,12:18:58,4,3,0.75,1,2024-08-29 12:18:58,2024-08-29,12:18:58
OamirO,AS1,AS,1,2024-08-29 12:21:00,2024-08-29,12:21:00,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
AyaA2,FR3,FR,3,2024-08-29 12:21:26,2024-08-29,12:21:26,4,4,1.0,1,2024-08-29 12:18:58,2024-08-29,12:18:58
OamirO,AS1,AS,1,2024-08-29 12:23:00,2024-08-29,12:23:00,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
AyaA2,FR3,FR,3,2024-08-29 12:23:15,2024-08-29,12:23:15,4,4,1.0,1,2024-08-29 12:18:58,2024-08-29,12:18:58
OamirO,COM1,CO,1,2024-08-29 12:24:41,2024-08-29,12:24:41,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
FoxF2,MD3,,3,2024-08-29 12:20:05,2024-08-29,12:20:05,4,4,1.0,0,,,
OamirO,AS1,AS,1,2024-08-29 12:25:14,2024-08-29,12:25:14,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
AyaA2,MD3,,3,2024-08-29 12:25:12,2024-08-29,12:25:12,4,4,1.0,0,,,
OamirO,AS1,AS,1,2024-08-29 12:26:39,2024-08-29,12:26:39,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-08-29 12:28:04,2024-08-29,12:28:04,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-08-29 12:29:28,2024-08-29,12:29:28,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
IyanaI,COM2,CO,2,2024-08-29 12:30:33,2024-08-29,12:30:33,5,3,0.6,1,2024-08-20 11:45:35,2024-08-20,11:45:35
OamirO,AS1,AS,1,2024-08-29 12:31:45,2024-08-29,12:31:45,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
AyaA2,AS3,AS,3,2024-08-29 12:27:46,2024-08-29,12:27:46,6,6,1.0,0,2024-12-18 10:17:07,2024-12-18,10:17:07
OamirO,AS1,AS,1,2024-08-29 12:33:33,2024-08-29,12:33:33,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-08-29 12:34:36,2024-08-29,12:34:36,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-08-29 12:35:57,2024-08-29,12:35:57,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OarielO,COM2,CO,2,2024-08-29 12:59:05,2024-08-29,12:59:05,5,5,1.0,1,2024-07-31 12:05:55,2024-07-31,12:05:55
OarielO,COM2,CO,2,2024-08-29 13:00:15,2024-08-29,13:00:15,5,5,1.0,1,2024-07-31 12:05:55,2024-07-31,12:05:55
PaytonP4,MD3,,3,2024-08-29 13:00:54,2024-08-29,13:00:54,4,2,0.5,0,,,
KnoxK2,ME,,4,2024-08-29 12:59:11,2024-08-29,12:59:11,8,6,0.75,0,,,
PaytonP4,COM4,,4,2024-08-29 13:07:22,2024-08-29,13:07:22,5,3,0.6,0,,,
OarielO,COM3,CO,3,2024-08-29 13:08:50,2024-08-29,13:08:50,4,4,1.0,0,2024-08-29 13:14:44,2024-08-29,13:14:44
KnoxK2,ME,,4,2024-08-29 13:06:30,2024-08-29,13:06:30,8,6,0.75,0,,,
OarielO,COM3,CO,3,2024-08-29 13:12:34,2024-08-29,13:12:34,4,3,0.75,0,2024-08-29 13:14:44,2024-08-29,13:14:44
KnoxK2,ME,,4,2024-08-29 13:11:15,2024-08-29,13:11:15,8,8,1.0,0,,,
OarielO,COM3,CO,3,2024-08-29 13:13:28,2024-08-29,13:13:28,4,4,1.0,0,2024-08-29 13:14:44,2024-08-29,13:14:44
OarielO,COM3,CO,3,2024-08-29 13:14:44,2024-08-29,13:14:44,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
CyrusC3,AS2,AS,2,2024-08-29 13:12:40,2024-08-29,13:12:40,5,5,1.0,1,2024-08-28 12:50:34,2024-08-28,12:50:34
KnoxK2,ME,,4,2024-08-29 13:14:07,2024-08-29,13:14:07,8,6,0.75,0,,,
CyrusC3,AS2,AS,2,2024-08-29 13:15:59,2024-08-29,13:15:59,5,5,1.0,1,2024-08-28 12:50:34,2024-08-28,12:50:34
KnoxK2,ME,,4,2024-08-29 13:17:19,2024-08-29,13:17:19,8,7,0.875,0,,,
OarielO,AS2,AS,2,2024-08-29 13:16:41,2024-08-29,13:16:41,5,4,0.8,1,2024-08-28 12:45:50,2024-08-28,12:45:50
CyrusC3,AS2,AS,2,2024-08-29 13:18:52,2024-08-29,13:18:52,5,5,1.0,1,2024-08-28 12:50:34,2024-08-28,12:50:34
OarielO,AS2,AS,2,2024-08-29 13:21:16,2024-08-29,13:21:16,5,4,0.8,1,2024-08-28 12:45:50,2024-08-28,12:45:50
KnoxK2,AP,AP,4,2024-08-29 13:19:34,2024-08-29,13:19:34,6,5,0.8333333333333334,0,2024-10-03 09:19:21,2024-10-03,09:19:21
CyrusC3,COM2,CO,2,2024-08-29 13:36:16,2024-08-29,13:36:16,5,5,1.0,1,2024-07-31 11:38:43,2024-07-31,11:38:43
CharlotteC14,MD3,MD,3,2024-08-29 13:33:21,2024-08-29,13:33:21,4,4,1.0,0,2025-01-28 15:06:53,2025-01-28,15:06:53
CharlotteC14,COM3,CO,3,2024-08-29 13:38:05,2024-08-29,13:38:05,4,3,0.75,0,2025-01-07 14:00:18,2025-01-07,14:00:18
CyrusC3,AS2,AS,2,2024-08-29 13:38:05,2024-08-29,13:38:05,5,5,1.0,1,2024-08-28 12:50:34,2024-08-28,12:50:34
CyrusC3,COM1,CO,1,2024-08-29 13:41:15,2024-08-29,13:41:15,5,5,1.0,0,2024-08-29 13:42:36,2024-08-29,13:42:36
CharlotteC14,COM3,CO,3,2024-08-29 13:42:51,2024-08-29,13:42:51,4,3,0.75,0,2025-01-07 14:00:18,2025-01-07,14:00:18
CyrusC3,COM1,CO,1,2024-08-29 13:42:36,2024-08-29,13:42:36,5,5,1.0,1,2024-08-29 13:42:36,2024-08-29,13:42:36
CyrusC3,COM1,CO,1,2024-08-29 13:43:39,2024-08-29,13:43:39,5,5,1.0,1,2024-08-29 13:42:36,2024-08-29,13:42:36
CyrusC3,AS1,AS,1,2024-08-29 13:44:25,2024-08-29,13:44:25,5,5,1.0,0,2024-08-29 13:48:11,2024-08-29,13:48:11
CyrusC3,AS1,AS,1,2024-08-29 13:45:05,2024-08-29,13:45:05,5,5,1.0,0,2024-08-29 13:48:11,2024-08-29,13:48:11
CyrusC3,AS1,AS,1,2024-08-29 13:46:10,2024-08-29,13:46:10,5,5,1.0,0,2024-08-29 13:48:11,2024-08-29,13:48:11
CyrusC3,AS1,AS,1,2024-08-29 13:47:24,2024-08-29,13:47:24,5,5,1.0,0,2024-08-29 13:48:11,2024-08-29,13:48:11
CyrusC3,AS1,AS,1,2024-08-29 13:48:11,2024-08-29,13:48:11,5,5,1.0,1,2024-08-29 13:48:11,2024-08-29,13:48:11
CyrusC3,LG3,LG,3,2024-08-29 13:50:00,2024-08-29,13:50:00,5,5,1.0,1,2024-08-28 12:26:23,2024-08-28,12:26:23
OamirO,AS1,AS,1,2024-10-02 09:45:40,2024-10-02,09:45:40,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OarielO,COM2,CO,2,2024-10-02 09:44:30,2024-10-02,09:44:30,5,5,1.0,1,2024-07-31 12:05:55,2024-07-31,12:05:55
CyrusC3,MD3,MD,3,2024-10-02 09:45:36,2024-10-02,09:45:36,4,4,1.0,1,2024-10-02 09:45:36,2024-10-02,09:45:36
OamirO,AS1,AS,1,2024-10-02 09:48:30,2024-10-02,09:48:30,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
CyrusC3,MD3,MD,3,2024-10-02 09:49:18,2024-10-02,09:49:18,4,4,1.0,1,2024-10-02 09:45:36,2024-10-02,09:45:36
OamirO,AS1,AS,1,2024-10-02 09:49:52,2024-10-02,09:49:52,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,COM1,CO,1,2024-10-02 09:52:01,2024-10-02,09:52:01,5,4,0.8,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,AS1,AS,1,2024-10-02 09:52:55,2024-10-02,09:52:55,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-10-02 09:53:54,2024-10-02,09:53:54,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
CyrusC3,MD3,MD,3,2024-10-02 09:53:12,2024-10-02,09:53:12,4,3,0.75,1,2024-10-02 09:45:36,2024-10-02,09:45:36
OamirO,AS1,AS,1,2024-10-02 09:55:28,2024-10-02,09:55:28,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-10-02 10:00:55,2024-10-02,10:00:55,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OarielO,AS2,AS,2,2024-10-02 10:05:40,2024-10-02,10:05:40,5,5,1.0,1,2024-08-28 12:45:50,2024-08-28,12:45:50
OamirO,AS1,AS,1,2024-10-02 10:16:18,2024-10-02,10:16:18,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
CyrusC3,AS3,AS,3,2024-10-02 10:20:32,2024-10-02,10:20:32,6,6,1.0,0,2024-10-03 10:01:01,2024-10-03,10:01:01
IyanaI,MD2,MD,2,2024-10-02 10:24:52,2024-10-02,10:24:52,2,2,1.0,0,2024-12-17 15:27:03,2024-12-17,15:27:03
KnoxK2,AP,AP,4,2024-10-02 10:21:12,2024-10-02,10:21:12,6,6,1.0,0,2024-10-03 09:19:21,2024-10-03,09:19:21
OamirO,AS1,AS,1,2024-10-02 10:24:48,2024-10-02,10:24:48,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-10-02 10:28:31,2024-10-02,10:28:31,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
KnoxK2,AP,AP,4,2024-10-02 10:28:09,2024-10-02,10:28:09,6,5,0.8333333333333334,0,2024-10-03 09:19:21,2024-10-03,09:19:21
KnoxK2,AP,AP,4,2024-10-02 10:37:13,2024-10-02,10:37:13,6,6,1.0,0,2024-10-03 09:19:21,2024-10-03,09:19:21
CyrusC3,AS3,AS,3,2024-10-02 10:26:50,2024-10-02,10:26:50,6,6,1.0,0,2024-10-03 10:01:01,2024-10-03,10:01:01
OamirO,AS1,AS,1,2024-10-02 10:46:52,2024-10-02,10:46:52,5,2,0.4,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,COM1,CO,1,2024-10-02 10:53:56,2024-10-02,10:53:56,5,1,0.2,0,2024-12-18 09:58:01,2024-12-18,09:58:01
PaytonP4,COM2,CO,2,2024-10-02 11:09:04,2024-10-02,11:09:04,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-02 11:10:43,2024-10-02,11:10:43,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
AyaA2,FR3,FR,3,2024-10-02 11:11:51,2024-10-02,11:11:51,4,4,1.0,1,2024-08-29 12:18:58,2024-08-29,12:18:58
PaytonP4,MD2,MD,2,2024-10-02 11:12:44,2024-10-02,11:12:44,2,2,1.0,1,2024-08-06 12:16:04,2024-08-06,12:16:04
FoxF2,MD2,MD,2,2024-10-02 11:15:21,2024-10-02,11:15:21,2,2,1.0,1,2024-08-07 11:40:05,2024-08-07,11:40:05
FoxF2,MD2,MD,2,2024-10-02 11:15:37,2024-10-02,11:15:37,2,2,1.0,1,2024-08-07 11:40:05,2024-08-07,11:40:05
AyaA2,AS3,AS,3,2024-10-02 11:13:59,2024-10-02,11:13:59,6,6,1.0,0,2024-12-18 10:17:07,2024-12-18,10:17:07
PaytonP4,AS2,,2,2024-10-02 11:14:22,2024-10-02,11:14:22,5,3,0.6,0,,,
AyaA2,AS3,AS,3,2024-10-02 11:19:19,2024-10-02,11:19:19,6,6,1.0,0,2024-12-18 10:17:07,2024-12-18,10:17:07
AyaA2,COM1,CO,1,2024-10-02 11:25:17,2024-10-02,11:25:17,5,5,1.0,0,2024-10-09 09:49:45,2024-10-09,09:49:45
FoxF2,LG3,LG,3,2024-10-02 11:16:24,2024-10-02,11:16:24,5,4,0.8,0,2024-12-18 10:15:03,2024-12-18,10:15:03
AyaA2,COM1,CO,1,2024-10-02 11:27:18,2024-10-02,11:27:18,5,5,1.0,0,2024-10-09 09:49:45,2024-10-09,09:49:45
AyaA2,COM1,CO,1,2024-10-02 11:27:58,2024-10-02,11:27:58,5,5,1.0,0,2024-10-09 09:49:45,2024-10-09,09:49:45
AyaA2,COM1,CO,1,2024-10-02 15:55:30,2024-10-02,15:55:30,5,5,1.0,0,2024-10-09 09:49:45,2024-10-09,09:49:45
AyaA2,AS1,AS,1,2024-10-02 15:56:08,2024-10-02,15:56:08,5,5,1.0,0,2024-11-19 12:59:59,2024-11-19,12:59:59
AyaA2,AS1,AS,1,2024-10-02 16:07:44,2024-10-02,16:07:44,5,5,1.0,0,2024-11-19 12:59:59,2024-11-19,12:59:59
AyaA2,LG3,LG,3,2024-10-02 16:13:45,2024-10-02,16:13:45,5,4,0.8,1,2024-08-28 12:30:13,2024-08-28,12:30:13
AyaA2,LG3,LG,3,2024-10-02 16:18:30,2024-10-02,16:18:30,5,4,0.8,1,2024-08-28 12:30:13,2024-08-28,12:30:13
AyaA2,COM4,,4,2024-10-02 16:27:37,2024-10-02,16:27:37,5,1,0.2,0,,,
AyaA2,MD,,4,2024-10-02 16:37:18,2024-10-02,16:37:18,5,1,0.2,0,,,
KnoxK2,AP,AP,4,2024-10-03 09:19:21,2024-10-03,09:19:21,6,6,1.0,1,2024-10-03 09:19:21,2024-10-03,09:19:21
KnoxK2,LG,LG,4,2024-10-03 09:26:10,2024-10-03,09:26:10,3,2,0.6666666666666666,0,2024-12-17 14:22:03,2024-12-17,14:22:03
KnoxK2,LG,LG,4,2024-10-03 09:31:20,2024-10-03,09:31:20,3,2,0.6666666666666666,0,2024-12-17 14:22:03,2024-12-17,14:22:03
KnoxK2,LG,LG,4,2024-10-03 09:35:07,2024-10-03,09:35:07,3,3,1.0,0,2024-12-17 14:22:03,2024-12-17,14:22:03
KnoxK2,LG,LG,4,2024-10-03 09:38:46,2024-10-03,09:38:46,3,3,1.0,0,2024-12-17 14:22:03,2024-12-17,14:22:03
KnoxK2,LG,LG,4,2024-10-03 09:43:15,2024-10-03,09:43:15,3,3,1.0,0,2024-12-17 14:22:03,2024-12-17,14:22:03
OarielO,COM3,CO,3,2024-10-03 09:50:39,2024-10-03,09:50:39,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OamirO,AS1,AS,1,2024-10-03 09:50:24,2024-10-03,09:50:24,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OarielO,COM3,CO,3,2024-10-03 09:52:35,2024-10-03,09:52:35,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OamirO,AS1,AS,1,2024-10-03 09:51:57,2024-10-03,09:51:57,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-10-03 09:57:02,2024-10-03,09:57:02,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OarielO,AS3,AS,3,2024-10-03 09:55:08,2024-10-03,09:55:08,6,6,1.0,0,2024-11-19 12:39:58,2024-11-19,12:39:58
OamirO,AS1,AS,1,2024-10-03 10:00:06,2024-10-03,10:00:06,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,COM1,CO,1,2024-10-03 10:04:07,2024-10-03,10:04:07,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-10-03 10:04:44,2024-10-03,10:04:44,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OarielO,MD3,MD,3,2024-10-03 10:01:01,2024-10-03,10:01:01,4,4,1.0,0,2024-11-19 12:47:41,2024-11-19,12:47:41
OamirO,COM1,CO,1,2024-10-03 10:05:16,2024-10-03,10:05:16,5,4,0.8,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-10-03 10:06:27,2024-10-03,10:06:27,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-10-03 10:06:52,2024-10-03,10:06:52,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-10-03 10:07:23,2024-10-03,10:07:23,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,AS1,AS,1,2024-10-03 10:07:50,2024-10-03,10:07:50,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
CyrusC3,AS3,AS,3,2024-10-03 10:01:01,2024-10-03,10:01:01,6,6,1.0,1,2024-10-03 10:01:01,2024-10-03,10:01:01
OamirO,COM1,CO,1,2024-10-03 10:08:57,2024-10-03,10:08:57,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OarielO,FR3,FR,3,2024-10-03 10:08:21,2024-10-03,10:08:21,4,3,0.75,0,2024-11-21 15:22:36,2024-11-21,15:22:36
CyrusC3,MD3,MD,3,2024-10-03 10:09:40,2024-10-03,10:09:40,4,4,1.0,1,2024-10-02 09:45:36,2024-10-02,09:45:36
KnoxK2,FR,,4,2024-10-03 09:55:47,2024-10-03,09:55:47,8,8,1.0,0,,,
OamirO,AS1,AS,1,2024-10-03 10:09:21,2024-10-03,10:09:21,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
