"id","username","quiz_name","quiz_time","num_correct","num_total"
"822","KnoxK2","PL5","2024-10-16 12:29:52.000000","6","8"
"823","AyaA2","COM4","2024-10-16 12:35:29.000000","1","5"
"824","OamirO","AS2","2024-10-16 12:34:40.000000","2","5"
"825","OamirO","COM2","2024-10-16 12:41:07.000000","2","5"
"826","OamirO","COM2","2024-10-16 12:41:40.000000","2","5"
"827","OarielO","AS3","2024-10-16 12:34:23.000000","6","6"
"828","OarielO","AS3","2024-10-16 12:48:43.000000","6","6"
"829","CyrusC3","COM4","2024-10-16 13:04:10.000000","4","5"
"830","CyrusC3","COM4","2024-10-16 13:06:08.000000","3","5"
"831","CyrusC3","COM4","2024-10-16 13:07:37.000000","3","5"
"832","PaytonP4","COM2","2024-10-16 13:08:33.000000","4","5"
"833","PaytonP4","COM2","2024-10-16 13:09:36.000000","5","5"
"834","PaytonP4","COM2","2024-10-16 13:11:11.000000","5","5"
"835","PaytonP4","COM1","2024-10-16 13:17:04.000000","5","5"
"836","PaytonP4","COM1","2024-10-16 13:18:11.000000","5","5"
"837","PaytonP4","COM1","2024-10-16 13:19:08.000000","5","5"
"838","CyrusC3","AP","2024-10-16 13:10:46.000000","3","6"
"839","PaytonP4","COM1","2024-10-16 13:21:34.000000","5","5"
"840","PaytonP4","COM1","2024-10-16 13:22:48.000000","5","5"
"841","PaytonP4","COM1","2024-10-16 13:23:16.000000","5","5"
"842","PaytonP4","COM1","2024-10-16 13:24:28.000000","4","5"
"843","PaytonP4","COM1","2024-10-16 13:24:54.000000","4","5"
"844","PaytonP4","COM1","2024-10-16 13:25:45.000000","3","5"
"845","PaytonP4","COM1","2024-10-16 13:26:50.000000","5","5"
"846","PaytonP4","COM1","2024-10-16 13:27:23.000000","5","5"
"847","PaytonP4","COM1","2024-10-16 13:28:30.000000","5","5"
"848","PaytonP4","COM1","2024-10-16 13:29:45.000000","5","5"
"849","PaytonP4","COM1","2024-10-16 13:30:56.000000","5","5"
"850","CyrusC3","DEC","2024-10-16 13:23:11.000000","4","5"
"851","CyrusC3","DEC","2024-10-16 13:33:13.000000","4","5"
"852","PaytonP4","AS1","2024-10-16 13:33:38.000000","4","5"
"853","PaytonP4","COM1","2024-10-16 13:39:15.000000","4","5"
"854","PaytonP4","COM1","2024-10-16 13:40:02.000000","5","5"
"855","FoxF2","COM2","2024-10-16 13:48:26.000000","5","5"
"856","CyrusC3","DEC","2024-10-16 13:38:54.000000","3","5"
"857","KnoxK2","PL5","2024-10-16 16:11:36.000000","6","8"
"858","KnoxK2","PL5","2024-10-16 16:19:35.000000","5","8"
"859","KnoxK2","PL5","2024-10-16 16:24:06.000000","6","8"
"860","KnoxK2","PL5","2024-10-16 16:29:06.000000","6","8"
"861","KnoxK2","PER","2024-10-16 16:35:58.000000","3","6"
"862","KnoxK2","PER","2024-10-16 16:38:37.000000","2","6"
"863","KnoxK2","PER","2024-10-16 16:40:31.000000","3","6"
"864","AyaA2","DEC","2024-10-18 11:42:56.000000","5","5"
"865","AyaA2","COM4","2024-10-18 11:48:41.000000","4","5"
"866","AyaA2","COM1","2024-10-18 11:50:51.000000","5","5"
"867","AyaA2","MD2","2024-10-18 11:51:33.000000","2","2"
"868","AyaA2","COM2","2024-10-18 11:52:25.000000","5","5"
"869","AyaA2","COM3","2024-10-18 11:54:34.000000","2","4"
"870","KnoxK2","AS1","2024-10-21 17:45:08.000000","5","5"
"871","KnoxK2","AS1","2024-10-21 17:46:27.000000","5","5"
"872","AyaA2","LG","2024-10-29 09:18:50.000000","0","3"
"873","AyaA2","DEC","2024-10-29 09:23:51.000000","5","5"
"874","CyrusC3","COM4","2024-10-29 10:25:10.000000","2","5"
"875","CyrusC3","DEC","2024-10-29 10:27:35.000000","3","5"
"876","CyrusC3","AP","2024-10-29 10:37:42.000000","3","6"
"877","PaytonP4","COM1","2024-10-29 10:57:21.000000","5","5"
"878","PaytonP4","COM1","2024-10-29 10:57:55.000000","5","5"
"879","PaytonP4","AS1","2024-10-29 10:58:31.000000","4","5"
"880","PaytonP4","AS1","2024-10-29 11:01:23.000000","5","5"
"881","PaytonP4","COM1","2024-10-29 11:04:57.000000","5","5"
"882","PaytonP4","COM1","2024-10-29 11:05:27.000000","5","5"
"883","PaytonP4","COM1","2024-10-29 11:06:25.000000","5","5"
"884","PaytonP4","COM1","2024-10-29 11:08:17.000000","4","5"
"885","PaytonP4","COM1","2024-10-29 11:09:31.000000","5","5"
"886","PaytonP4","COM1","2024-10-29 11:09:57.000000","3","5"
"887","PaytonP4","COM2","2024-10-29 11:15:56.000000","5","5"
"888","PaytonP4","MD2","2024-10-29 11:17:04.000000","2","2"
"889","PaytonP4","MD2","2024-10-29 11:18:27.000000","2","2"
"890","PaytonP4","MD2","2024-10-29 11:18:43.000000","2","2"
"891","PaytonP4","COM2","2024-10-29 11:19:12.000000","5","5"
"892","PaytonP4","COM2","2024-10-29 11:21:04.000000","5","5"
"893","PaytonP4","MD2","2024-10-29 11:21:38.000000","2","2"
"894","PaytonP4","COM2","2024-10-29 11:23:10.000000","4","5"
"895","PaytonP4","COM2","2024-10-29 11:24:26.000000","5","5"
"896","PaytonP4","COM2","2024-10-29 11:25:27.000000","5","5"
"897","PaytonP4","COM2","2024-10-29 11:26:02.000000","5","5"
"898","KnoxK2","OTH5","2024-10-30 16:47:01.000000","4","6"
"899","KnoxK2","OTH5","2024-10-30 16:52:25.000000","4","6"
"900","KnoxK2","OTH5","2024-10-30 17:05:25.000000","3","6"
"901","KnoxK2","OTH5","2024-10-30 17:08:54.000000","3","6"
"902","KnoxK2","PER","2024-10-30 17:16:39.000000","5","6"
"903","CyrusC3","COM4","2024-11-05 11:02:58.000000","3","5"
"904","OamirO","COM1","2024-11-05 11:07:18.000000","2","5"
"905","CyrusC3","COM4","2024-11-05 11:06:22.000000","4","5"
"906","OamirO","AS1","2024-11-05 11:08:06.000000","3","5"
"907","OamirO","AS1","2024-11-05 11:11:53.000000","5","5"
"908","CyrusC3","COM4","2024-11-05 11:11:19.000000","3","5"
"909","CyrusC3","COM1","2024-11-05 11:15:00.000000","5","5"
"910","CyrusC3","AS1","2024-11-05 11:15:39.000000","5","5"
"911","OamirO","AS1","2024-11-05 11:15:10.000000","4","5"
"912","OamirO","AS1","2024-11-05 11:21:56.000000","5","5"
"913","OamirO","COM1","2024-11-05 11:24:49.000000","3","5"
"914","OamirO","AS1","2024-11-05 11:25:14.000000","4","5"
"915","OamirO","AS1","2024-11-05 11:29:57.000000","5","5"
"916","OamirO","AS1","2024-11-05 11:32:02.000000","4","5"
"917","OamirO","AS1","2024-11-05 11:32:58.000000","4","5"
"918","OamirO","AS1","2024-11-05 11:34:13.000000","4","5"
"919","OamirO","AS1","2024-11-05 11:35:57.000000","5","5"
"920","OamirO","AS1","2024-11-05 11:36:59.000000","5","5"
"921","KnoxK2","COM5","2024-11-05 12:14:35.000000","3","4"
"922","PaytonP4","COM1","2024-11-05 12:17:29.000000","4","5"
"923","PaytonP4","COM1","2024-11-05 12:17:57.000000","5","5"
"924","KnoxK2","COM5","2024-11-05 12:17:14.000000","3","4"
"925","PaytonP4","COM1","2024-11-05 12:18:25.000000","4","5"
"926","FoxF2","LG3","2024-11-05 12:18:53.000000","4","5"
"927","PaytonP4","COM1","2024-11-05 12:19:50.000000","5","5"
"928","KnoxK2","COM5","2024-11-05 12:20:28.000000","4","4"
"929","KnoxK2","MD5","2024-11-05 12:21:49.000000","6","6"
"930","PaytonP4","AS1","2024-11-05 12:21:39.000000","5","5"
"931","FoxF2","COM2","2024-11-05 12:31:49.000000","5","5"
"932","FoxF2","MD2","2024-11-05 12:33:08.000000","2","2"
"933","PaytonP4","COM1","2024-11-05 12:32:13.000000","5","5"
"934","FoxF2","MD2","2024-11-05 12:34:00.000000","2","2"
"935","FoxF2","AS2","2024-11-05 12:34:24.000000","4","5"
"936","FoxF2","AS2","2024-11-05 12:35:30.000000","4","5"
"937","KnoxK2","AP5","2024-11-05 12:33:24.000000","3","3"
"938","FoxF2","AS2","2024-11-05 12:37:53.000000","4","5"
"939","FoxF2","AS2","2024-11-05 12:41:25.000000","4","5"
"940","KnoxK2","PL5","2024-11-05 12:37:56.000000","7","8"
"941","FoxF2","COM2","2024-11-05 12:44:19.000000","5","5"
"942","FoxF2","MD2","2024-11-05 12:45:42.000000","2","2"
"943","FoxF2","MD2","2024-11-05 12:46:19.000000","2","2"
"944","KnoxK2","OTH5","2024-11-05 12:45:12.000000","5","6"
"945","KnoxK2","PL5","2024-11-06 09:33:44.000000","7","8"
"946","KnoxK2","AP5","2024-11-06 10:00:12.000000","3","3"
"947","pmb1","COM4","2024-11-10 15:14:04.000000","5","5"
"948","pmb1","GMS6","2024-11-12 08:17:05.000000","0","5"
"949","pmb1","GMS7","2024-11-12 08:18:25.000000","0","1"
"950","pmb1","GMS8","2024-11-12 08:18:53.000000","0","2"
"951","pmb1","LF8","2024-11-12 13:27:36.000000","1","10"
"952","KnoxK2","COM5","2024-11-12 13:34:53.000000","4","4"
"953","KnoxK2","MD5","2024-11-12 13:36:08.000000","5","6"
"954","KnoxK2","MD5","2024-11-12 13:42:43.000000","5","6"
"955","KnoxK2","AP5","2024-11-12 13:48:21.000000","3","3"
"956","pmb1","COM6","2024-11-12 14:12:31.000000","4","5"
"957","KnoxK2","COM4","2024-11-12 14:32:12.000000","5","5"
"958","KnoxK2","MD3","2024-11-12 14:33:26.000000","4","4"
"959","KnoxK2","MD3","2024-11-12 14:35:34.000000","4","4"
"960","pmb1","LE7","2024-11-13 07:12:48.000000","5","5"
"961","pmb1","AS6","2024-11-13 07:18:57.000000","3","6"
"962","pmb1","AS6","2024-11-13 12:32:31.000000","5","6"
"963","pmb1","FR6","2024-11-13 12:34:40.000000","2","4"
"964","pmb1","DEC6","2024-11-13 12:39:37.000000","1","4"
"965","pmb1","PRO6","2024-11-13 12:41:22.000000","4","4"
"966","pmb1","LE6","2024-11-13 12:45:25.000000","6","6"
"967","pmb1","LI6","2024-11-13 12:47:00.000000","2","2"
"968","AyaA2","AS1","2024-11-13 16:51:44.000000","4","5"
"969","pmb1","COM6","2024-11-14 07:58:33.000000","5","5"
"970","pmb1","AS6","2024-11-14 07:59:55.000000","4","6"
"971","pmb1","DEC6","2024-11-14 08:02:10.000000","2","4"
"972","pmb1","FR6","2024-11-14 08:03:31.000000","3","4"
"973","pmb1","PRO6","2024-11-14 08:05:44.000000","2","4"
"974","pmb1","FOR6","2024-11-14 08:08:53.000000","3","6"
"975","pmb1","EXP6","2024-11-14 08:12:57.000000","1","1"
"976","pmb1","LE6","2024-11-14 08:13:58.000000","5","6"
"977","pmb1","LI6","2024-11-14 08:15:24.000000","2","2"
"978","pmb1","OMS6","2024-11-14 08:16:22.000000","2","3"
"979","pmb1","FOR7","2024-11-14 08:26:56.000000","3","4"
"980","pmb1","EXP7","2024-11-14 08:30:04.000000","1","2"
"981","pmb1","LE7","2024-11-14 08:31:17.000000","4","5"
"982","pmb1","LI7","2024-11-14 08:32:58.000000","2","2"
"983","pmb1","LI7","2024-11-14 08:34:28.000000","1","2"
"984","pmb1","OMS7","2024-11-14 08:36:47.000000","4","5"
"985","pmb1","LF7","2024-11-14 08:39:58.000000","2","10"
"986","pmb1","FOR8","2024-11-14 08:44:02.000000","1","5"
"987","pmb1","FOR8","2024-11-14 08:45:53.000000","0","5"
"988","pmb1","AP8","2024-11-14 08:46:47.000000","2","4"
"989","pmb1","EXP8","2024-11-14 08:49:10.000000","6","7"
"990","pmb1","LE8","2024-11-14 08:51:29.000000","0","6"
"991","pmb1","LF8","2024-11-14 08:52:36.000000","0","10"
"992","OamirO","AS1","2024-11-14 10:17:48.000000","4","5"
"993","OamirO","AS1","2024-11-14 10:20:01.000000","5","5"
"994","OamirO","AS1","2024-11-14 10:22:01.000000","4","5"
"995","OamirO","AS1","2024-11-14 10:23:37.000000","5","5"
"996","OamirO","AS1","2024-11-14 10:26:00.000000","5","5"
"997","OamirO","COM1","2024-11-14 10:28:55.000000","2","5"
"998","OamirO","AS1","2024-11-14 10:29:42.000000","5","5"
"999","OamirO","AS1","2024-11-14 10:31:28.000000","5","5"
"1000","OamirO","COM1","2024-11-14 10:35:27.000000","2","5"
"1001","OamirO","AS1","2024-11-14 10:36:00.000000","4","5"
"1002","OamirO","COM1","2024-11-14 10:37:11.000000","5","5"
"1003","OamirO","COM1","2024-11-14 10:37:39.000000","3","5"
"1004","OamirO","COM1","2024-11-14 10:38:07.000000","2","5"
"1005","OamirO","COM1","2024-11-14 10:38:32.000000","4","5"
"1006","OamirO","COM1","2024-11-14 10:39:45.000000","3","5"
"1007","OamirO","MD2","2024-11-14 10:41:09.000000","2","2"
"1008","OamirO","AS2","2024-11-14 10:42:24.000000","3","5"
"1009","OamirO","MD2","2024-11-14 10:45:38.000000","2","2"
"1010","OamirO","MD2","2024-11-14 10:57:20.000000","2","2"
"1011","OamirO","AS2","2024-11-14 10:57:41.000000","4","5"
"1012","OamirO","MD2","2024-11-14 11:08:14.000000","2","2"
"1013","OamirO","MD2","2024-11-14 11:13:48.000000","1","2"
"1014","OamirO","MD2","2024-11-14 11:15:24.000000","2","2"
"1015","OamirO","AS2","2024-11-14 11:16:14.000000","3","5"
"1016","OamirO","COM2","2024-11-14 11:19:33.000000","1","5"
"1017","OamirO","COM2","2024-11-14 11:19:54.000000","4","5"
"1018","OamirO","MD2","2024-11-14 11:20:17.000000","1","2"
"1019","OamirO","MD2","2024-11-14 12:54:55.000000","2","2"
"1020","pmb1","COM6","2024-11-16 08:23:51.000000","5","5"
"1021","pmb1","COM4","2024-11-16 12:37:02.000000","5","5"
"1022","pmb1","COM6","2024-11-16 12:38:36.000000","4","5"
"1023","pmb1","COM6","2024-11-16 12:41:32.000000","4","5"
"1024","pmb1","AS6","2024-11-16 12:43:34.000000","6","6"
"1025","pmb1","AS6","2024-11-16 12:48:59.000000","6","6"
"1026","pmb1","DEC6","2024-11-16 12:52:51.000000","3","4"
"1027","pmb1","DEC6","2024-11-16 13:24:54.000000","3","4"
"1028","pmb1","MD6","2024-11-16 13:41:32.000000","2","2"
"1029","pmb1","MD6","2024-11-16 13:42:17.000000","2","2"
"1030","pmb1","MD6","2024-11-16 13:43:32.000000","1","2"
"1031","pmb1","MD6","2024-11-16 13:44:21.000000","2","2"
"1032","pmb1","MD6","2024-11-16 13:44:59.000000","2","2"
"1033","pmb1","FR6","2024-11-16 13:54:04.000000","4","4"
"1034","pmb1","FR6","2024-11-16 13:56:21.000000","3","4"
"1035","pmb1","FR6","2024-11-16 14:01:05.000000","4","4"
"1036","pmb1","DEC6","2024-11-16 14:06:45.000000","4","4"
"1037","pmb1","PRO6","2024-11-16 14:13:51.000000","3","4"
"1038","pmb1","PRO6","2024-11-16 14:16:10.000000","4","4"
"1039","pmb1","PRO6","2024-11-16 14:17:25.000000","4","4"
"1040","pmb1","AP8","2024-11-16 17:34:03.000000","4","4"
"1041","pmb1","AP8","2024-11-16 17:38:47.000000","4","4"
"1042","pmb1","AP8","2024-11-16 17:42:41.000000","4","4"
"1043","pmb1","AP8","2024-11-16 17:46:24.000000","4","4"
"1044","pmb1","LI6","2024-11-16 17:53:13.000000","2","2"
"1045","pmb1","LI6","2024-11-16 17:54:09.000000","2","2"
"1046","pmb1","LI6","2024-11-16 17:55:02.000000","2","2"
"1047","pmb1","LI6","2024-11-16 17:55:53.000000","2","2"
"1048","pmb1","LI7","2024-11-16 18:00:12.000000","1","2"
"1049","pmb1","LI7","2024-11-16 18:02:02.000000","2","2"
"1050","pmb1","LI7","2024-11-16 18:03:02.000000","1","2"
"1051","pmb1","LE6","2024-11-16 18:08:42.000000","6","6"
"1052","pmb1","LE6","2024-11-16 18:10:31.000000","6","6"
"1053","pmb1","LE6","2024-11-16 18:12:03.000000","4","6"
"1054","pmb1","LE7","2024-11-16 18:18:17.000000","4","5"
"1055","pmb1","LE7","2024-11-16 18:20:39.000000","5","5"
"1056","pmb1","LE7","2024-11-16 18:23:03.000000","4","5"
"1057","pmb1","LE8","2024-11-16 18:27:09.000000","2","6"
"1058","pmb1","LE8","2024-11-16 18:31:42.000000","3","6"
"1059","pmb1","LE8","2024-11-16 18:34:02.000000","2","6"
"1060","pmb1","LE8","2024-11-16 18:37:10.000000","3","6"
"1061","pmb1","EXP6","2024-11-16 18:41:49.000000","1","1"
"1062","pmb1","EXP6","2024-11-16 18:42:33.000000","1","1"
"1063","pmb1","EXP6","2024-11-16 18:43:09.000000","1","1"
"1064","pmb1","EXP6","2024-11-16 18:43:42.000000","1","1"
"1065","pmb1","EXP7","2024-11-16 18:47:07.000000","2","2"
"1066","pmb1","EXP7","2024-11-16 18:48:36.000000","2","2"
"1067","pmb1","EXP7","2024-11-16 18:49:57.000000","2","2"
"1068","pmb1","EXP7","2024-11-16 18:51:16.000000","2","2"
"1069","pmb1","EXP8","2024-11-16 18:57:34.000000","6","7"
"1070","pmb1","EXP8","2024-11-16 19:01:25.000000","7","7"
"1071","pmb1","EXP8","2024-11-16 19:03:55.000000","7","7"
"1072","pmb1","EXP8","2024-11-16 19:05:58.000000","7","7"
"1073","pmb1","OMS6","2024-11-16 19:18:38.000000","3","3"
"1074","pmb1","OMS6","2024-11-16 19:21:32.000000","3","3"
"1075","pmb1","OMS6","2024-11-16 19:22:58.000000","3","3"
"1076","pmb1","OMS6","2024-11-16 19:24:40.000000","2","3"
"1077","pmb1","OMS7","2024-11-16 19:34:02.000000","4","5"
"1078","pmb1","OMS7","2024-11-17 07:45:28.000000","5","5"
"1079","pmb1","OMS7","2024-11-17 07:49:02.000000","5","5"
"1080","pmb1","OMS7","2024-11-17 07:53:10.000000","4","5"
"1081","pmb1","FOR6","2024-11-17 08:08:55.000000","6","6"
"1082","pmb1","FOR6","2024-11-17 08:12:20.000000","6","6"
"1083","pmb1","FOR6","2024-11-17 08:16:36.000000","6","6"
"1084","pmb1","FOR6","2024-11-17 08:19:09.000000","5","6"
"1085","pmb1","COM6","2024-11-17 08:21:59.000000","5","5"
"1086","pmb1","FOR7","2024-11-17 08:27:26.000000","3","4"
"1087","pmb1","FOR7","2024-11-17 08:31:44.000000","3","4"
"1088","pmb1","FOR7","2024-11-17 08:34:50.000000","3","4"
"1089","pmb1","FOR7","2024-11-17 08:37:40.000000","4","4"
"1090","pmb1","FOR8","2024-11-17 10:21:38.000000","5","5"
"1091","pmb1","FOR8","2024-11-17 10:28:55.000000","2","5"
"1092","pmb1","FOR8","2024-11-17 10:36:48.000000","5","5"
"1093","pmb1","COM6","2024-11-17 13:32:12.000000","4","5"
"1094","pmb1","AS6","2024-11-17 13:33:42.000000","5","6"
"1095","pmb1","MD6","2024-11-17 13:36:06.000000","2","2"
"1096","pmb1","DEC6","2024-11-17 13:37:00.000000","4","4"
"1097","pmb1","FR6","2024-11-17 13:41:21.000000","4","4"
"1098","pmb1","PRO6","2024-11-17 13:43:20.000000","4","4"
"1099","pmb1","FOR6","2024-11-17 13:45:21.000000","4","6"
"1100","pmb1","EXP6","2024-11-17 13:48:39.000000","1","1"
"1101","pmb1","LE6","2024-11-17 13:49:06.000000","6","6"
"1102","pmb1","LI6","2024-11-17 13:50:42.000000","2","2"
"1103","pmb1","OMS6","2024-11-17 13:51:21.000000","3","3"
"1104","OarielO","AS2","2024-11-18 09:58:26.000000","5","5"
"1105","AyaA2","COM4","2024-11-18 10:02:04.000000","3","5"
"1106","OarielO","AS2","2024-11-18 10:01:29.000000","5","5"
"1107","AyaA2","LG","2024-11-18 10:03:11.000000","2","3"
"1108","OarielO","AS2","2024-11-18 10:05:09.000000","5","5"
"1109","AyaA2","LG","2024-11-18 10:08:09.000000","3","3"
"1110","OarielO","AS2","2024-11-18 10:08:11.000000","5","5"
"1111","OarielO","COM3","2024-11-18 10:11:26.000000","3","4"
"1112","OarielO","COM3","2024-11-18 10:13:06.000000","3","4"
"1113","AyaA2","LG","2024-11-18 10:11:09.000000","2","3"
"1114","OarielO","COM3","2024-11-18 10:13:53.000000","3","4"
"1115","OarielO","COM3","2024-11-18 10:14:40.000000","3","4"
"1116","OarielO","COM3","2024-11-18 10:19:29.000000","3","4"
"1117","OarielO","COM3","2024-11-18 10:20:58.000000","4","4"
"1118","OarielO","COM3","2024-11-18 10:22:19.000000","3","4"
"1119","OarielO","COM3","2024-11-18 10:22:57.000000","4","4"
"1120","OarielO","COM3","2024-11-18 10:23:41.000000","4","4"
"1121","OarielO","COM3","2024-11-18 10:25:32.000000","4","4"
"1122","CyrusC3","DEC","2024-11-18 10:27:11.000000","4","5"
"1123","CyrusC3","COM4","2024-11-18 10:33:56.000000","4","5"
"1124","CyrusC3","COM4","2024-11-18 10:35:48.000000","5","5"
"1125","CyrusC3","COM4","2024-11-18 10:40:44.000000","3","5"
"1126","CyrusC3","COM4","2024-11-18 10:42:31.000000","4","5"
"1127","CyrusC3","COM4","2024-11-18 10:43:42.000000","2","5"
"1128","CyrusC3","COM4","2024-11-18 10:44:58.000000","3","5"
"1129","CyrusC3","COM4","2024-11-18 10:45:57.000000","4","5"
"1130","CyrusC3","COM4","2024-11-18 10:58:29.000000","4","5"
"1131","CyrusC3","COM4","2024-11-18 10:59:29.000000","3","5"
"1132","OarielO","COM3","2024-11-19 12:36:45.000000","4","4"
"1133","OarielO","COM3","2024-11-19 12:38:19.000000","4","4"
"1134","AyaA2","LG","2024-11-19 12:37:19.000000","3","3"
"1135","OarielO","AS3","2024-11-19 12:39:58.000000","6","6"
"1136","OarielO","MD3","2024-11-19 12:47:41.000000","3","4"
"1137","OarielO","MD3","2024-11-19 12:52:50.000000","3","4"
"1138","AyaA2","AS","2024-11-19 12:50:56.000000","3","4"
"1139","AyaA2","COM1","2024-11-19 12:59:12.000000","5","5"
"1140","AyaA2","AS1","2024-11-19 12:59:59.000000","5","5"
"1141","AyaA2","MD2","2024-11-19 13:03:02.000000","2","2"
"1142","OarielO","MD3","2024-11-19 12:56:36.000000","4","4"
"1143","OarielO","MD3","2024-11-19 13:08:17.000000","4","4"
"1144","OarielO","MD3","2024-11-19 13:12:15.000000","4","4"
"1145","OarielO","MD3","2024-11-19 13:17:19.000000","4","4"
"1146","CyrusC3","LE6","2024-11-19 13:45:55.000000","5","6"
"1147","FoxF2","COM1","2024-11-19 13:46:33.000000","5","5"
"1148","CyrusC3","LE6","2024-11-19 13:47:40.000000","5","6"
"1149","KnoxK2","AS6","2024-11-19 13:50:30.000000","6","6"
"1150","KnoxK2","COM6","2024-11-19 13:54:24.000000","5","5"
"1151","KnoxK2","COM6","2024-11-19 13:54:50.000000","5","5"
"1152","CyrusC3","COM6","2024-11-19 13:54:51.000000","5","5"
"1153","KnoxK2","COM6","2024-11-19 13:55:13.000000","5","5"
"1154","CyrusC3","COM6","2024-11-19 13:56:51.000000","5","5"
"1155","KnoxK2","COM6","2024-11-19 13:58:04.000000","5","5"
"1156","KnoxK2","COM6","2024-11-19 13:58:41.000000","5","5"
"1157","CyrusC3","COM6","2024-11-19 13:58:31.000000","5","5"
"1158","FoxF2","COM6","2024-11-19 13:58:36.000000","5","5"
"1159","CyrusC3","COM6","2024-11-19 14:00:01.000000","5","5"
"1160","CyrusC3","COM6","2024-11-19 14:00:28.000000","5","5"
"1161","FoxF2","COM6","2024-11-19 14:01:13.000000","5","5"
"1162","FoxF2","COM6","2024-11-19 14:01:48.000000","5","5"
"1163","FoxF2","COM6","2024-11-19 14:02:19.000000","5","5"
"1164","FoxF2","COM6","2024-11-19 14:03:07.000000","5","5"
"1165","FoxF2","COM6","2024-11-19 14:03:34.000000","5","5"
"1166","CyrusC3","LE6","2024-11-19 14:08:06.000000","5","6"
"1167","CyrusC3","LE6","2024-11-19 14:12:57.000000","6","6"
"1168","CyrusC3","LE6","2024-11-19 14:15:44.000000","5","6"
"1169","OamirO","AS2","2024-11-20 10:06:05.000000","3","5"
"1170","OamirO","MD2","2024-11-20 10:19:53.000000","2","2"
"1171","OamirO","COM2","2024-11-20 10:26:44.000000","4","5"
"1172","OamirO","MD2","2024-11-20 10:29:39.000000","2","2"
"1173","OamirO","MD2","2024-11-20 10:36:46.000000","1","2"
"1174","IyanaI","AS2","2024-11-20 10:20:07.000000","4","5"
"1175","OamirO","AS2","2024-11-20 10:39:06.000000","4","5"
"1176","OamirO","MD2","2024-11-20 10:45:47.000000","1","2"
"1177","OamirO","MD2","2024-11-20 10:48:09.000000","0","2"
"1178","OamirO","MD2","2024-11-20 10:48:36.000000","1","2"
"1179","AyaA2","LG","2024-11-20 11:05:53.000000","2","3"
"1180","PaytonP4","COM1","2024-11-20 11:08:53.000000","4","5"
"1181","PaytonP4","COM1","2024-11-20 11:09:23.000000","5","5"
"1182","PaytonP4","COM1","2024-11-20 11:10:03.000000","5","5"
"1183","AyaA2","COM4","2024-11-20 11:09:33.000000","4","5"
"1184","PaytonP4","COM1","2024-11-20 11:10:36.000000","4","5"
"1185","PaytonP4","COM1","2024-11-20 11:11:33.000000","5","5"
"1186","PaytonP4","AS1","2024-11-20 11:13:47.000000","5","5"
"1187","PaytonP4","AS1","2024-11-20 11:14:38.000000","3","5"
"1188","PaytonP4","AS1","2024-11-20 11:18:17.000000","5","5"
"1189","PaytonP4","COM1","2024-11-20 11:21:01.000000","5","5"
"1190","PaytonP4","AS1","2024-11-20 11:21:34.000000","5","5"
"1191","PaytonP4","COM1","2024-11-20 11:24:09.000000","5","5"
"1192","PaytonP4","AS1","2024-11-20 11:25:09.000000","4","5"
"1193","PaytonP4","COM1","2024-11-20 11:27:05.000000","4","5"
"1194","PaytonP4","COM1","2024-11-20 11:27:43.000000","5","5"
"1195","PaytonP4","COM1","2024-11-20 11:29:36.000000","5","5"
"1196","KnoxK2","MD6","2024-11-20 11:30:19.000000","2","2"
"1197","KnoxK2","MD6","2024-11-20 11:31:10.000000","2","2"
"1198","KnoxK2","MD6","2024-11-20 11:31:42.000000","2","2"
"1199","AyaA2","LG","2024-11-20 11:27:44.000000","3","3"
"1200","KnoxK2","MD6","2024-11-20 11:33:19.000000","2","2"
"1201","PaytonP4","AS1","2024-11-20 11:30:08.000000","5","5"
"1202","KnoxK2","MD6","2024-11-20 11:35:03.000000","2","2"
"1203","FoxF2","COM3","2024-11-20 11:37:20.000000","4","4"
"1204","PaytonP4","AS1","2024-11-20 11:36:01.000000","4","5"
"1205","FoxF2","FR3","2024-11-20 11:40:36.000000","4","4"
"1206","KnoxK2","PRO6","2024-11-20 11:37:20.000000","4","4"
"1207","KnoxK2","PRO6","2024-11-20 11:43:58.000000","4","4"
"1208","KnoxK2","PRO6","2024-11-20 11:46:19.000000","4","4"
"1209","FoxF2","COM4","2024-11-20 11:50:16.000000","5","5"
"1210","KnoxK2","PRO6","2024-11-20 11:50:04.000000","4","4"
"1211","PaytonP4","COM1","2024-11-20 11:51:30.000000","5","5"
"1212","OarielO","MD3","2024-11-20 11:50:41.000000","4","4"
"1213","PaytonP4","MD2","2024-11-20 11:59:34.000000","2","2"
"1214","KnoxK2","PRO6","2024-11-20 11:59:05.000000","3","4"
"1215","pmb1","LF7","2024-11-20 14:19:27.000000","10","10"
"1216","pmb1","LF7","2024-11-20 14:27:02.000000","10","10"
"1217","pmb1","LF7","2024-11-20 14:34:36.000000","10","10"
"1218","pmb1","LF8","2024-11-20 14:46:59.000000","10","10"
"1219","pmb1","LF7","2024-11-20 18:40:21.000000","10","10"
"1220","pmb1","LF8","2024-11-20 18:50:19.000000","9","10"
"1221","pmb1","LF8","2024-11-20 19:03:44.000000","10","10"
"1222","KnoxK2","EXP6","2024-11-21 13:53:54.000000","1","1"
"1223","KnoxK2","EXP6","2024-11-21 13:54:46.000000","1","1"
"1224","KnoxK2","EXP6","2024-11-21 13:54:56.000000","1","1"
"1225","OamirO","MD2","2024-11-21 13:55:05.000000","2","2"
